Sample_ID	PlantHeight_BLUP_effect	PlantHeight_BLUP	HeadingDate_BLUP_effect	HeadingDate_BLUP	YieldPerPlant_BLUP_effect	YieldPerPlant_BLUP
D3402	18.162840231814386	116.31729727538806	24.313724893393037	110.61142785194593	-0.06921109119499355	19.947005149625543
D3286	4.46118580067799	102.61564284425167	18.896596313455316	105.19429927200821	2.8451951933365263	22.861411434157063
D2047	34.12673849217602	132.2811955357497	18.988991177877725	105.28669413643061	0.9648529361489663	20.981069176969502
D2383	24.874840071950302	123.02929711552397	17.353019004252	103.6507219628049	-0.6078714514239785	19.40834478939656
D3831	13.263466614823322	111.417923658397	15.801094267776524	102.09879722632941	2.6162791394228915	22.632495380243427
D3829	11.7731078358803	109.92756487945397	16.284766462413888	102.58246942096677	1.551227542788225	21.567443783608763
D2706	25.45215581697576	123.60661286054943	18.549713136429197	104.8474160949821	2.7912294560828688	22.807445696903407
D2141	13.622367222329917	111.77682426590358	14.774226203638184	101.07192916219107	1.996576568438316	22.012792809258855
D3830	12.052851554905226	110.2073085984789	16.091297584558934	102.38900054311182	2.8331996132129937	22.84941585403353
D3790	13.22005810669871	111.37451515027239	10.674169004621106	96.971871963174	3.6729518336364815	23.68916807445702
D2384	26.98276451495901	125.13722155853267	16.382794316821972	102.68049727537486	-1.5524035163582113	18.463812724462326
D3791	7.181452309816561	105.33590935339024	15.027218756356907	101.32492171490979	4.238062252480226	24.254278493300763
D2705	28.561256393600566	126.71571343717423	16.34465702863385	102.64235998718674	2.423296316270796	22.439512557091334
D1986	14.509945206556994	112.66440225013066	8.854411317141585	95.15211427569447	1.0361101808845208	21.052326421705057
D3828	10.168922302299615	108.32337934587329	15.12395319528429	101.42165615383718	-0.5444290516389025	19.471787189181633
D2175	9.82483449762421	107.97929154119788	14.492409898085768	100.79011285663866	3.932169891410365	23.9483861322309
D2360	19.885674998367794	118.04013204194146	13.648524743155761	99.94622770170865	-2.3223376792982884	17.693878561522247
D2683	21.52575064621256	119.68020768978623	14.933421119644748	101.23112407819764	0.15948546992707222	20.17570171074761
D2353	18.03552261788051	116.18997966145417	19.29346837911186	105.59117133766475	1.3514679457186722	21.367684186539208
D2786	10.173222677687493	108.32767972126116	12.463758278914014	98.7614612374669	0.2940536090250069	20.310269849845543
D2362	19.72731673470283	117.8817737782765	19.381670623423673	105.67937358197656	-0.14199314707860122	19.874223093741936
D3733	14.184691620577619	112.3391486641513	15.897828706703988	102.19553166525688	1.449749724577406	21.46596596539794
D3814	5.017779338186146	103.17223638175982	14.446812122792071	100.74451508134496	0.5051760849235685	20.521392325744106
D3040	-1.959208896205106	96.19524814736856	21.81319617596627	108.11089913451916	-1.2417641434170814	18.774452097403454
D3787	8.284028416180208	106.43848545975388	15.414156512066715	101.7118594706196	3.754728116230128	23.770944357050666
D3659	7.506533803993783	105.66099084756746	14.833749878501871	101.13145283705477	1.854730008262791	21.870946249083328
D2186	10.701604157823692	108.85606120139737	15.017385721382759	101.31508867993566	2.160610533785795	22.176826774606333
D2254	3.766751144302488	101.92120818787616	13.698589699279337	99.99629265783223	2.5144279041409168	22.530644144961453
D2126	14.769131396501502	112.92358844007518	15.991848051386572	102.28955100993946	0.16259479108364683	20.178811031904182
D2359	19.435403744676975	117.58986078825065	17.762797194503705	104.0605001530566	-2.447409394147042	17.568806846673496
D2653	35.279165845526784	133.43362288910046	19.696342312482727	105.99404527103562	-0.6905082188054474	19.32570802201509
D2358	10.037550534661234	108.19200757823491	16.206389828198365	102.50409278675126	-3.582849361987798	16.43336687883274
D3495	10.370216786590293	108.52467383016396	16.409837656310764	102.70754061486366	0.15841026923116316	20.1746265100517
D3494	2.3901176463799008	100.54457468995358	15.414156512066707	101.7118594706196	1.8915201534176178	21.907736394238153
D3795	8.537727030330355	106.69218407390403	15.994563145631462	102.29226610418435	1.3525757013644142	21.368791942184952
D3807	23.72105853878471	121.87551558235839	16.47823534026875	102.77593829882164	3.508166752688635	23.52438299350917
D2902	17.616224160219762	115.77068120379343	12.9100032342629	99.20770619281579	3.44581577046758	23.462032011288116
D2704	26.431337747304898	124.58579479087857	20.490162511289082	106.78786546984198	3.0654759167761245	23.081692157596663
D2237	17.543920083166558	115.69837712674023	11.228926858548597	97.52662981710148	2.5774534882753906	22.59366972909593
D3816	7.969557890655667	106.12401493422934	13.479467733517513	99.7771706920704	3.031500303845149	23.047716544665686
D1163	11.74008971984054	109.89454676341421	6.730612398646064	93.02831535719895	-1.3020267243264374	18.7141895164941
D3143	10.930982778263958	109.08543982183762	14.253343244937199	100.55104620349009	3.274488474056379	23.290704714876917
D3377	21.216869936755035	119.3713269803287	20.586508704957126	106.88421166351002	1.6070868922620725	21.623303133082608
D3785	3.8187398804346158	101.97319692400829	13.189264416735087	99.48696737528797	1.7700099948941213	21.786226235714658
D2677	30.76243625854533	128.916893302119	20.13735353404179	106.43505649259468	3.553498345276862	23.569714586097398
D2901	23.98838473647741	122.14284178005109	13.234215924589064	99.53191888314196	2.6230763883878065	22.63929262920834
D2168	13.81957317144734	111.97403021502102	8.27772368475643	94.57542664330931	2.4276332796696587	22.443849520490197
D3817	8.234832106972341	106.389289150546	13.672936611372377	99.97063956992527	4.727762549534277	24.743978790354813
D2352	22.27248593905352	120.4269429826272	19.999086333606417	106.2967892921593	-0.636829152242523	19.379387088578014
D3783	5.666977693026651	103.82143473660032	13.189264416735009	99.4869673752879	1.8947625420523808	21.910978782872917
D3784	4.284657867638123	102.43911491121179	12.705592222097728	99.00329518065061	1.003805917944533	21.02002215876507
D2255	12.898744348990176	111.05320139256385	13.081173989096676	99.37887694764956	1.5673407479579886	21.583556988778525
D2887	26.714522303846284	124.86897934741995	12.166474168023392	98.46417712657629	1.8202591969075848	21.836475437728122
D2373	25.061350915822384	123.21580795939606	12.590097811413937	98.88780076996683	2.920709563023743	22.93692580384428
D3768	4.714884414828135	102.8693414584018	13.382733294590032	99.68043625314291	0.5708959595222264	20.587112200342762
D2176	13.660623550845617	111.81508059441929	10.523308904054097	96.82101186260698	1.2718018601922731	21.28801810101281
D3794	6.011351857481419	104.16580890105509	14.737015439574561	101.03471839812745	5.449580097829824	25.46579633865036
D3473	-0.6682926909837281	97.48616435258994	4.9537288902038	91.2514318487567	-0.3406193226858871	19.67559691813465
D3031	15.665615122472204	113.82007216604588	11.669938080107668	97.96764103866056	-0.21526124654818657	19.80095499427235
D3435	13.904947901552767	112.05940494512643	12.705592222097724	99.00329518065061	3.076187783424226	23.092404024244765
D3066	21.98059077018382	120.1350478137575	13.786791943591222	100.08449490214412	3.478549001981808	23.494765242802345
D3786	6.7029940869326285	104.8574511305063	15.704359828849134	102.00206278740202	3.2681382680906594	23.284354508911196
D2346	16.043727568226068	114.19818461179975	15.500771873703817	101.7984748322567	1.302485105516942	21.31870134633748
D3815	6.541900290114833	104.69635733368851	12.89906109995275	99.19676405850564	4.69052298321838	24.706739224038916
D2374	25.319668179338528	123.47412522291219	15.82810841595459	102.12581137450748	-2.8700784718324748	17.146137768988062
